Ind1Name,Dim1Name,Dim1Value,Dim2Name,Dim2Value,Date ,Count
Respiratory,Citywide,Citywide,Age Group,All age groups,3/26/18,"1,405"
Respiratory,Citywide,Citywide,Age Group,All age groups,3/27/18,"1,279"
Respiratory,Citywide,Citywide,Age Group,All age groups,3/28/18,"1,176"
Respiratory,Citywide,Citywide,Age Group,All age groups,3/29/18,"1,128"
Respiratory,Citywide,Citywide,Age Group,All age groups,3/30/18,"1,032"
Respiratory,Citywide,Citywide,Age Group,All age groups,3/31/18,987
Respiratory,Citywide,Citywide,Age Group,All age groups,4/1/18,"1,081"
Respiratory,Citywide,Citywide,Age Group,All age groups,4/2/18,"1,186"
Respiratory,Citywide,Citywide,Age Group,All age groups,4/3/18,"1,200"
Respiratory,Citywide,Citywide,Age Group,All age groups,4/4/18,"1,210"
Respiratory,Citywide,Citywide,Age Group,All age groups,4/5/18,"1,075"
Respiratory,Citywide,Citywide,Age Group,All age groups,4/6/18,"1,088"
Respiratory,Citywide,Citywide,Age Group,All age groups,4/7/18,987
Respiratory,Citywide,Citywide,Age Group,All age groups,4/8/18,"1,077"
Respiratory,Citywide,Citywide,Age Group,All age groups,4/9/18,"1,313"
Respiratory,Citywide,Citywide,Age Group,All age groups,4/10/18,"1,128"
Respiratory,Citywide,Citywide,Age Group,All age groups,4/11/18,"1,067"
Respiratory,Citywide,Citywide,Age Group,All age groups,4/12/18,"1,131"
Respiratory,Citywide,Citywide,Age Group,All age groups,4/13/18,"1,074"
Respiratory,Citywide,Citywide,Age Group,All age groups,4/14/18,882
Respiratory,Citywide,Citywide,Age Group,All age groups,4/15/18,946
Respiratory,Citywide,Citywide,Age Group,All age groups,4/16/18,"1,163"
Respiratory,Citywide,Citywide,Age Group,All age groups,4/17/18,"1,179"
Respiratory,Citywide,Citywide,Age Group,All age groups,4/18/18,"1,143"
Respiratory,Citywide,Citywide,Age Group,All age groups,4/19/18,"1,068"
Respiratory,Citywide,Citywide,Age Group,All age groups,4/20/18,"1,046"
Respiratory,Citywide,Citywide,Age Group,All age groups,4/21/18,934
Respiratory,Citywide,Citywide,Age Group,All age groups,4/22/18,981
Respiratory,Citywide,Citywide,Age Group,All age groups,4/23/18,"1,269"
Respiratory,Citywide,Citywide,Age Group,All age groups,4/24/18,"1,124"
Respiratory,Citywide,Citywide,Age Group,All age groups,4/25/18,"1,167"
Respiratory,Citywide,Citywide,Age Group,All age groups,4/26/18,"1,099"
Respiratory,Citywide,Citywide,Age Group,All age groups,4/27/18,"1,057"
Respiratory,Citywide,Citywide,Age Group,All age groups,4/28/18,963
Respiratory,Citywide,Citywide,Age Group,All age groups,4/29/18,"1,019"
Respiratory,Citywide,Citywide,Age Group,All age groups,4/30/18,"1,354"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/1/18,"1,080"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/2/18,"1,181"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/3/18,"1,133"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/4/18,"1,092"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/5/18,"1,043"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/6/18,"1,139"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/7/18,"1,404"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/8/18,"1,287"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/9/18,"1,242"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/10/18,"1,265"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/11/18,"1,366"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/12/18,"1,241"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/13/18,"1,127"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/14/18,"1,530"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/15/18,"1,272"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/16/18,"1,279"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/17/18,"1,171"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/18/18,"1,097"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/19/18,986
Respiratory,Citywide,Citywide,Age Group,All age groups,5/20/18,"1,141"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/21/18,"1,353"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/22/18,"1,332"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/23/18,"1,206"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/24/18,"1,177"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/25/18,"1,134"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/26/18,"1,048"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/27/18,"1,046"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/28/18,"1,231"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/29/18,"1,280"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/30/18,"1,104"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/31/18,"1,066"
Respiratory,Citywide,Citywide,Age Group,All age groups,6/1/18,"1,061"
Respiratory,Citywide,Citywide,Age Group,All age groups,6/2/18,948
Respiratory,Citywide,Citywide,Age Group,All age groups,6/3/18,976
Respiratory,Citywide,Citywide,Age Group,All age groups,6/4/18,"1,214"
Respiratory,Citywide,Citywide,Age Group,All age groups,6/5/18,"1,129"
Respiratory,Citywide,Citywide,Age Group,All age groups,6/6/18,"1,105"
Respiratory,Citywide,Citywide,Age Group,All age groups,6/7/18,"1,094"
Respiratory,Citywide,Citywide,Age Group,All age groups,6/8/18,"1,026"
Respiratory,Citywide,Citywide,Age Group,All age groups,6/9/18,932
Respiratory,Citywide,Citywide,Age Group,All age groups,6/10/18,"1,008"
Respiratory,Citywide,Citywide,Age Group,All age groups,6/11/18,"1,227"
Respiratory,Citywide,Citywide,Age Group,All age groups,6/12/18,"1,048"
Respiratory,Citywide,Citywide,Age Group,All age groups,6/13/18,"1,007"
Respiratory,Citywide,Citywide,Age Group,All age groups,6/14/18,918
Respiratory,Citywide,Citywide,Age Group,All age groups,6/15/18,888
Respiratory,Citywide,Citywide,Age Group,All age groups,6/16/18,838
Respiratory,Citywide,Citywide,Age Group,All age groups,6/17/18,874
Respiratory,Citywide,Citywide,Age Group,All age groups,6/18/18,"1,228"
Respiratory,Citywide,Citywide,Age Group,All age groups,6/19/18,"1,080"
Respiratory,Citywide,Citywide,Age Group,All age groups,6/20/18,"1,005"
Respiratory,Citywide,Citywide,Age Group,All age groups,6/21/18,960
Respiratory,Citywide,Citywide,Age Group,All age groups,6/22/18,852
Respiratory,Citywide,Citywide,Age Group,All age groups,6/23/18,851
Respiratory,Citywide,Citywide,Age Group,All age groups,6/24/18,848
Respiratory,Citywide,Citywide,Age Group,All age groups,6/25/18,"1,085"
Respiratory,Citywide,Citywide,Age Group,All age groups,6/26/18,885
Respiratory,Citywide,Citywide,Age Group,All age groups,6/27/18,870
Respiratory,Citywide,Citywide,Age Group,All age groups,6/28/18,882
Respiratory,Citywide,Citywide,Age Group,All age groups,6/29/18,846
Respiratory,Citywide,Citywide,Age Group,All age groups,6/30/18,722
Respiratory,Citywide,Citywide,Age Group,All age groups,7/1/18,766
Respiratory,Citywide,Citywide,Age Group,All age groups,7/2/18,988
Respiratory,Citywide,Citywide,Age Group,All age groups,7/3/18,811
Respiratory,Citywide,Citywide,Age Group,All age groups,7/4/18,713
Respiratory,Citywide,Citywide,Age Group,All age groups,7/5/18,915
Respiratory,Citywide,Citywide,Age Group,All age groups,7/6/18,826
Respiratory,Citywide,Citywide,Age Group,All age groups,7/7/18,708
Respiratory,Citywide,Citywide,Age Group,All age groups,7/8/18,726
Respiratory,Citywide,Citywide,Age Group,All age groups,7/9/18,989
Respiratory,Citywide,Citywide,Age Group,All age groups,7/10/18,912
Respiratory,Citywide,Citywide,Age Group,All age groups,7/11/18,893
Respiratory,Citywide,Citywide,Age Group,All age groups,7/12/18,791
Respiratory,Citywide,Citywide,Age Group,All age groups,7/13/18,857
Respiratory,Citywide,Citywide,Age Group,All age groups,7/14/18,669
Respiratory,Citywide,Citywide,Age Group,All age groups,7/15/18,727
Respiratory,Citywide,Citywide,Age Group,All age groups,7/16/18,956
Respiratory,Citywide,Citywide,Age Group,All age groups,7/17/18,852
Respiratory,Citywide,Citywide,Age Group,All age groups,7/18/18,778
Respiratory,Citywide,Citywide,Age Group,All age groups,7/19/18,780
Respiratory,Citywide,Citywide,Age Group,All age groups,7/20/18,718
Respiratory,Citywide,Citywide,Age Group,All age groups,7/21/18,655
Respiratory,Citywide,Citywide,Age Group,All age groups,7/22/18,682
Respiratory,Citywide,Citywide,Age Group,All age groups,7/23/18,865
Respiratory,Citywide,Citywide,Age Group,All age groups,7/24/18,804
Respiratory,Citywide,Citywide,Age Group,All age groups,7/25/18,763
Respiratory,Citywide,Citywide,Age Group,All age groups,7/26/18,729
Respiratory,Citywide,Citywide,Age Group,All age groups,7/27/18,669
Respiratory,Citywide,Citywide,Age Group,All age groups,7/28/18,678
Respiratory,Citywide,Citywide,Age Group,All age groups,7/29/18,699
Respiratory,Citywide,Citywide,Age Group,All age groups,7/30/18,819
Respiratory,Citywide,Citywide,Age Group,All age groups,7/31/18,828
Respiratory,Citywide,Citywide,Age Group,All age groups,8/1/18,772
Respiratory,Citywide,Citywide,Age Group,All age groups,8/2/18,798
Respiratory,Citywide,Citywide,Age Group,All age groups,8/3/18,690
Respiratory,Citywide,Citywide,Age Group,All age groups,8/4/18,672
Respiratory,Citywide,Citywide,Age Group,All age groups,8/5/18,671
Respiratory,Citywide,Citywide,Age Group,All age groups,8/6/18,939
Respiratory,Citywide,Citywide,Age Group,All age groups,8/7/18,823
Respiratory,Citywide,Citywide,Age Group,All age groups,8/8/18,771
Respiratory,Citywide,Citywide,Age Group,All age groups,8/9/18,792
Respiratory,Citywide,Citywide,Age Group,All age groups,8/10/18,752
Respiratory,Citywide,Citywide,Age Group,All age groups,8/11/18,646
Respiratory,Citywide,Citywide,Age Group,All age groups,8/12/18,764
Respiratory,Citywide,Citywide,Age Group,All age groups,8/13/18,907
Respiratory,Citywide,Citywide,Age Group,All age groups,8/14/18,810
Respiratory,Citywide,Citywide,Age Group,All age groups,8/15/18,826
Respiratory,Citywide,Citywide,Age Group,All age groups,8/16/18,846
Respiratory,Citywide,Citywide,Age Group,All age groups,8/17/18,812
Respiratory,Citywide,Citywide,Age Group,All age groups,8/18/18,703
Respiratory,Citywide,Citywide,Age Group,All age groups,8/19/18,730
Respiratory,Citywide,Citywide,Age Group,All age groups,8/20/18,900
Respiratory,Citywide,Citywide,Age Group,All age groups,8/21/18,831
Respiratory,Citywide,Citywide,Age Group,All age groups,8/22/18,824
Respiratory,Citywide,Citywide,Age Group,All age groups,8/23/18,809
Respiratory,Citywide,Citywide,Age Group,All age groups,8/24/18,742
Respiratory,Citywide,Citywide,Age Group,All age groups,8/25/18,646
Respiratory,Citywide,Citywide,Age Group,All age groups,8/26/18,705
Respiratory,Citywide,Citywide,Age Group,All age groups,8/27/18,934
Respiratory,Citywide,Citywide,Age Group,All age groups,8/28/18,865
Respiratory,Citywide,Citywide,Age Group,All age groups,8/29/18,868
Respiratory,Citywide,Citywide,Age Group,All age groups,8/30/18,774
Respiratory,Citywide,Citywide,Age Group,All age groups,8/31/18,751
Respiratory,Citywide,Citywide,Age Group,All age groups,9/1/18,697
Respiratory,Citywide,Citywide,Age Group,All age groups,9/2/18,803
Respiratory,Citywide,Citywide,Age Group,All age groups,9/3/18,809
Respiratory,Citywide,Citywide,Age Group,All age groups,9/4/18,928
Respiratory,Citywide,Citywide,Age Group,All age groups,9/5/18,863
Respiratory,Citywide,Citywide,Age Group,All age groups,9/6/18,864
Respiratory,Citywide,Citywide,Age Group,All age groups,9/7/18,846
Respiratory,Citywide,Citywide,Age Group,All age groups,9/8/18,763
Respiratory,Citywide,Citywide,Age Group,All age groups,9/9/18,764
Respiratory,Citywide,Citywide,Age Group,All age groups,9/10/18,"1,007"
Respiratory,Citywide,Citywide,Age Group,All age groups,9/11/18,"1,010"
Respiratory,Citywide,Citywide,Age Group,All age groups,9/12/18,997
Respiratory,Citywide,Citywide,Age Group,All age groups,9/13/18,889
Respiratory,Citywide,Citywide,Age Group,All age groups,9/14/18,940
Respiratory,Citywide,Citywide,Age Group,All age groups,9/15/18,864
Respiratory,Citywide,Citywide,Age Group,All age groups,9/16/18,920
Respiratory,Citywide,Citywide,Age Group,All age groups,9/17/18,"1,295"
Respiratory,Citywide,Citywide,Age Group,All age groups,9/18/18,"1,168"
Respiratory,Citywide,Citywide,Age Group,All age groups,9/19/18,"1,131"
Respiratory,Citywide,Citywide,Age Group,All age groups,9/20/18,"1,213"
Respiratory,Citywide,Citywide,Age Group,All age groups,9/21/18,"1,133"
Respiratory,Citywide,Citywide,Age Group,All age groups,9/22/18,"1,004"
Respiratory,Citywide,Citywide,Age Group,All age groups,9/23/18,"1,117"
Respiratory,Citywide,Citywide,Age Group,All age groups,9/24/18,"1,420"
Respiratory,Citywide,Citywide,Age Group,All age groups,9/25/18,"1,303"
Respiratory,Citywide,Citywide,Age Group,All age groups,9/26/18,"1,315"
Respiratory,Citywide,Citywide,Age Group,All age groups,9/27/18,"1,242"
Respiratory,Citywide,Citywide,Age Group,All age groups,9/28/18,"1,152"
Respiratory,Citywide,Citywide,Age Group,All age groups,9/29/18,"1,107"
Respiratory,Citywide,Citywide,Age Group,All age groups,9/30/18,"1,164"
Respiratory,Citywide,Citywide,Age Group,All age groups,10/1/18,"1,554"
Respiratory,Citywide,Citywide,Age Group,All age groups,10/2/18,"1,472"
Respiratory,Citywide,Citywide,Age Group,All age groups,10/3/18,"1,317"
Respiratory,Citywide,Citywide,Age Group,All age groups,10/4/18,"1,413"
Respiratory,Citywide,Citywide,Age Group,All age groups,10/5/18,"1,294"
Respiratory,Citywide,Citywide,Age Group,All age groups,10/6/18,"1,161"
Respiratory,Citywide,Citywide,Age Group,All age groups,10/7/18,"1,249"
Respiratory,Citywide,Citywide,Age Group,All age groups,10/8/18,"1,450"
Respiratory,Citywide,Citywide,Age Group,All age groups,10/9/18,"1,504"
Respiratory,Citywide,Citywide,Age Group,All age groups,10/10/18,"1,429"
Respiratory,Citywide,Citywide,Age Group,All age groups,10/11/18,"1,324"
Respiratory,Citywide,Citywide,Age Group,All age groups,10/12/18,"1,310"
Respiratory,Citywide,Citywide,Age Group,All age groups,10/13/18,"1,187"
Respiratory,Citywide,Citywide,Age Group,All age groups,10/14/18,"1,240"
Respiratory,Citywide,Citywide,Age Group,All age groups,10/15/18,"1,561"
Respiratory,Citywide,Citywide,Age Group,All age groups,10/16/18,"1,403"
Respiratory,Citywide,Citywide,Age Group,All age groups,10/17/18,"1,406"
Respiratory,Citywide,Citywide,Age Group,All age groups,10/18/18,"1,349"
Respiratory,Citywide,Citywide,Age Group,All age groups,10/19/18,"1,296"
Respiratory,Citywide,Citywide,Age Group,All age groups,10/20/18,"1,244"
Respiratory,Citywide,Citywide,Age Group,All age groups,10/21/18,"1,171"
Respiratory,Citywide,Citywide,Age Group,All age groups,10/22/18,"1,538"
Respiratory,Citywide,Citywide,Age Group,All age groups,10/23/18,"1,459"
Respiratory,Citywide,Citywide,Age Group,All age groups,10/24/18,"1,308"
Respiratory,Citywide,Citywide,Age Group,All age groups,10/25/18,"1,336"
Respiratory,Citywide,Citywide,Age Group,All age groups,10/26/18,"1,219"
Respiratory,Citywide,Citywide,Age Group,All age groups,10/27/18,"1,065"
Respiratory,Citywide,Citywide,Age Group,All age groups,10/28/18,"1,192"
Respiratory,Citywide,Citywide,Age Group,All age groups,10/29/18,"1,540"
Respiratory,Citywide,Citywide,Age Group,All age groups,10/30/18,"1,344"
Respiratory,Citywide,Citywide,Age Group,All age groups,10/31/18,"1,208"
Respiratory,Citywide,Citywide,Age Group,All age groups,11/1/18,"1,393"
Respiratory,Citywide,Citywide,Age Group,All age groups,11/2/18,"1,295"
Respiratory,Citywide,Citywide,Age Group,All age groups,11/3/18,"1,081"
Respiratory,Citywide,Citywide,Age Group,All age groups,11/4/18,"1,147"
Respiratory,Citywide,Citywide,Age Group,All age groups,11/5/18,"1,474"
Respiratory,Citywide,Citywide,Age Group,All age groups,11/6/18,"1,303"
Respiratory,Citywide,Citywide,Age Group,All age groups,11/7/18,"1,420"
Respiratory,Citywide,Citywide,Age Group,All age groups,11/8/18,"1,394"
Respiratory,Citywide,Citywide,Age Group,All age groups,11/9/18,"1,220"
Respiratory,Citywide,Citywide,Age Group,All age groups,11/10/18,"1,135"
Respiratory,Citywide,Citywide,Age Group,All age groups,11/11/18,"1,180"
Respiratory,Citywide,Citywide,Age Group,All age groups,11/12/18,"1,466"
Respiratory,Citywide,Citywide,Age Group,All age groups,11/13/18,"1,307"
Respiratory,Citywide,Citywide,Age Group,All age groups,11/14/18,"1,254"
Respiratory,Citywide,Citywide,Age Group,All age groups,11/15/18,"1,051"
Respiratory,Citywide,Citywide,Age Group,All age groups,11/16/18,"1,261"
Respiratory,Citywide,Citywide,Age Group,All age groups,11/17/18,"1,263"
Respiratory,Citywide,Citywide,Age Group,All age groups,11/18/18,"1,364"
Respiratory,Citywide,Citywide,Age Group,All age groups,11/19/18,"1,690"
Respiratory,Citywide,Citywide,Age Group,All age groups,11/20/18,"1,474"
Respiratory,Citywide,Citywide,Age Group,All age groups,11/21/18,"1,169"
Respiratory,Citywide,Citywide,Age Group,All age groups,11/22/18,882
Respiratory,Citywide,Citywide,Age Group,All age groups,11/23/18,"1,420"
Respiratory,Citywide,Citywide,Age Group,All age groups,11/24/18,"1,402"
Respiratory,Citywide,Citywide,Age Group,All age groups,11/25/18,"1,450"
Respiratory,Citywide,Citywide,Age Group,All age groups,11/26/18,"1,762"
Respiratory,Citywide,Citywide,Age Group,All age groups,11/27/18,"1,587"
Respiratory,Citywide,Citywide,Age Group,All age groups,11/28/18,"1,409"
Respiratory,Citywide,Citywide,Age Group,All age groups,11/29/18,"1,415"
Respiratory,Citywide,Citywide,Age Group,All age groups,11/30/18,"1,362"
Respiratory,Citywide,Citywide,Age Group,All age groups,12/1/18,"1,286"
Respiratory,Citywide,Citywide,Age Group,All age groups,12/2/18,"1,397"
Respiratory,Citywide,Citywide,Age Group,All age groups,12/3/18,"1,729"
Respiratory,Citywide,Citywide,Age Group,All age groups,12/4/18,"1,539"
Respiratory,Citywide,Citywide,Age Group,All age groups,12/5/18,"1,454"
Respiratory,Citywide,Citywide,Age Group,All age groups,12/6/18,"1,403"
Respiratory,Citywide,Citywide,Age Group,All age groups,12/7/18,"1,341"
Respiratory,Citywide,Citywide,Age Group,All age groups,12/8/18,"1,284"
Respiratory,Citywide,Citywide,Age Group,All age groups,12/9/18,"1,345"
Respiratory,Citywide,Citywide,Age Group,All age groups,12/10/18,"1,828"
Respiratory,Citywide,Citywide,Age Group,All age groups,12/11/18,"1,630"
